bulk_Zn_Se0.125_S0.875-8_POSCAR_6.cif,-0.788998471
bulk_Zn_Se0.125_S0.875-SQS_POSCAR_4.cif,-0.788992237
bulk_Zn_Se0.125_S0.875-7_POSCAR_4.cif,-0.788979519
bulk_Zn_Se0.125_S0.875-18_POSCAR_4.cif,-0.788943283
bulk_Zn_Se0.125_S0.875-15_POSCAR_5.cif,-0.788941124
bulk_Zn_Se0.125_S0.875-14_POSCAR_6.cif,-0.788930249
bulk_Zn_Se0.125_S0.875-2_POSCAR_6.cif,-0.788928501
bulk_Zn_Se0.125_S0.875-12_POSCAR_4.cif,-0.788928358
bulk_Zn_Se0.125_S0.875-11_POSCAR_5.cif,-0.788902263
bulk_Zn_Se0.125_S0.875-8_POSCAR_5.cif,-0.788892166
bulk_Zn_Se0.125_S0.875-4_POSCAR_5.cif,-0.788870462
bulk_Zn_Se0.125_S0.875-16_POSCAR_3.cif,-0.788866488
bulk_Zn_Se0.125_S0.875-14_POSCAR_5.cif,-0.788838276
bulk_Zn_Se0.125_S0.875-20_POSCAR_6.cif,-0.788838118
bulk_Zn_Se0.125_S0.875-2_POSCAR_5.cif,-0.788832841
bulk_Zn_Se0.125_S0.875-17_POSCAR_4.cif,-0.788795585
bulk_Zn_Se0.125_S0.875-10_POSCAR_4.cif,-0.788780558
bulk_Zn_Se0.125_S0.875-15_POSCAR_4.cif,-0.788750188
bulk_Zn_Se0.125_S0.875-20_POSCAR_5.cif,-0.788724829
bulk_Zn_Se0.125_S0.875-11_POSCAR_4.cif,-0.788721151
bulk_Zn_Se0.125_S0.875-8_POSCAR_4.cif,-0.788718715
bulk_Zn_Se0.125_S0.875-1_POSCAR_6.cif,-0.788687883
bulk_Zn_Se0.125_S0.875-4_POSCAR_4.cif,-0.788676754
bulk_Zn_Se0.125_S0.875-6_POSCAR_3.cif,-0.788671786
bulk_Zn_Se0.125_S0.875-19_POSCAR_3.cif,-0.788657333
bulk_Zn_Se0.125_S0.875-5_POSCAR_3.cif,-0.788655022
bulk_Zn_Se0.125_S0.875-14_POSCAR_4.cif,-0.78865066
bulk_Zn_Se0.125_S0.875-2_POSCAR_4.cif,-0.78864421
bulk_Zn_Se0.125_S0.875-18_POSCAR_3.cif,-0.788618099
bulk_Zn_Se0.125_S0.875-12_POSCAR_3.cif,-0.788611085
bulk_Zn_Se0.125_S0.875-1_POSCAR_5.cif,-0.788608533
28-ZnS-M_A-Cd-POSCAR0.cif,-0.78859248
bulk_Zn_Se0.125_S0.875-20_POSCAR_4.cif,-0.788476199
bulk_Zn_Se0.125_S0.875-1_POSCAR_4.cif,-0.788465029
bulk_Zn_Se0.125_S0.875-9_POSCAR_3.cif,-0.788432007
bulk_Zn_Se0.125_S0.875-7_POSCAR_3.cif,-0.788391713
bulk_Zn_Se0.125_S0.875-8_POSCAR_3.cif,-0.788390644
bulk_Zn_Se0.125_S0.875-3_POSCAR_6.cif,-0.788384085
bulk_Zn_Se0.125_S0.875-15_POSCAR_3.cif,-0.788315157
bulk_Zn_Se0.125_S0.875-11_POSCAR_3.cif,-0.788307746
bulk_Zn_Se0.125_S0.875-3_POSCAR_5.cif,-0.788286044
bulk_Zn_Se0.125_S0.875-14_POSCAR_3.cif,-0.788189608
bulk_Zn_Se0.125_S0.875-2_POSCAR_3.cif,-0.788185491
bulk_Zn_Se0.125_S0.875-17_POSCAR_3.cif,-0.788183705
bulk_Zn_Se0.125_S0.875-4_POSCAR_3.cif,-0.788155451
bulk_Zn_Se0.125_S0.875-10_POSCAR_3.cif,-0.788140741
bulk_Zn_Se0.125_S0.875-1_POSCAR_3.cif,-0.788137529
bulk_Zn_Se0.125_S0.875-3_POSCAR_4.cif,-0.788134777
bulk_Zn_Se0.125_S0.875-20_POSCAR_3.cif,-0.787902005
bulk_Zn_Se0.125_S0.875-SQS_POSCAR_3.cif,-0.787884255
bulk_Zn_Se0.125_S0.875-3_POSCAR_3.cif,-0.787819993
bulk_Zn_Se0.125_S0.875-13_POSCAR_2.cif,-0.786680821
bulk_Zn_Se0.125_S0.875-16_POSCAR_2.cif,-0.786628879
bulk_Zn_Se0.125_S0.875-8_POSCAR_2.cif,-0.786441535
bulk_Zn_Se0.125_S0.875-19_POSCAR_2.cif,-0.786424105
bulk_Zn_Se0.125_S0.875-6_POSCAR_2.cif,-0.786421074
bulk_Zn_Se0.125_S0.875-5_POSCAR_2.cif,-0.786401577
bulk_Zn_Se0.125_S0.875-12_POSCAR_2.cif,-0.786384783
bulk_Zn_Se0.125_S0.875-18_POSCAR_2.cif,-0.786368708
bulk_Zn_Se0.125_S0.875-1_POSCAR_2.cif,-0.786233783
bulk_Zn_Se0.125_S0.875-11_POSCAR_2.cif,-0.78613989
bulk_Zn_Se0.125_S0.875-15_POSCAR_2.cif,-0.786117055
bulk_Zn_Se0.125_S0.875-2_POSCAR_2.cif,-0.786095983
bulk_Zn_Se0.125_S0.875-14_POSCAR_2.cif,-0.786094397
bulk_Zn_Se0.125_S0.875-9_POSCAR_2.cif,-0.785994891
bulk_Zn_Se0.125_S0.875-7_POSCAR_2.cif,-0.785975943
bulk_Zn_Se0.125_S0.875-17_POSCAR_2.cif,-0.785953374
bulk_Zn_Se0.125_S0.875-3_POSCAR_2.cif,-0.785950133
bulk_Zn_Se0.125_S0.875-4_POSCAR_2.cif,-0.785892541
bulk_Zn_Se0.125_S0.875-20_POSCAR_2.cif,-0.785853201
bulk_Zn_Se0.125_S0.875-10_POSCAR_2.cif,-0.785766977
bulk_Zn_Se0.125_S0.875-SQS_POSCAR_2.cif,-0.784596113
bulk_Zn_Se0.125_S0.875-16_POSCAR_1.cif,-0.782065815
bulk_Zn_Se0.125_S0.875-19_POSCAR_1.cif,-0.78204531
bulk_Zn_Se0.125_S0.875-5_POSCAR_1.cif,-0.782002102
bulk_Zn_Se0.125_S0.875-20_POSCAR_1.cif,-0.781953044
bulk_Zn_Se0.125_S0.875-6_POSCAR_1.cif,-0.781925137
bulk_Zn_Se0.125_S0.875-1_POSCAR_1.cif,-0.781896351
bulk_Zn_Se0.125_S0.875-2_POSCAR_1.cif,-0.781850235
bulk_Zn_Se0.125_S0.875-14_POSCAR_1.cif,-0.781847088
bulk_Zn_Se0.125_S0.875-17_POSCAR_1.cif,-0.781803708
bulk_Zn_Se0.125_S0.875-11_POSCAR_1.cif,-0.781752869
bulk_Zn_Se0.125_S0.875-8_POSCAR_1.cif,-0.781651516
bulk_Zn_Se0.125_S0.875-13_POSCAR_1.cif,-0.781605827
bulk_Zn_Se0.125_S0.875-12_POSCAR_1.cif,-0.781571949
bulk_Zn_Se0.125_S0.875-3_POSCAR_1.cif,-0.781561196
bulk_Zn_Se0.125_S0.875-18_POSCAR_1.cif,-0.781531938
bulk_Zn_Se0.125_S0.875-7_POSCAR_1.cif,-0.781503857
bulk_Zn_Se0.125_S0.875-4_POSCAR_1.cif,-0.781494208
bulk_Zn_Se0.125_S0.875-10_POSCAR_1.cif,-0.781481665
bulk_Zn_Se0.125_S0.875-15_POSCAR_1.cif,-0.781469366
bulk_Zn_Se0.125_S0.875-9_POSCAR_1.cif,-0.781425426
bulk_Cd0.125_Zn0.875_S-13_POSCAR_6.cif,-0.777371494
bulk_Cd0.125_Zn0.875_S-13_POSCAR_5.cif,-0.777171342
40-ZnS-M_i_A-Li-POSCAR5.cif,-0.777100549
bulk_Cd0.125_Zn0.875_S-16_POSCAR_6.cif,-0.777094304
40-ZnS-M_i_A-Li-POSCAR4.cif,-0.776969738
bulk_Cd0.125_Zn0.875_S-SQS_POSCAR_8.cif,-0.776872072
bulk_Cd0.125_Zn0.875_S-19_POSCAR_7.cif,-0.776818014
bulk_Cd0.125_Zn0.875_S-5_POSCAR_7.cif,-0.776808359
bulk_Cd0.125_Zn0.875_S-SQS_POSCAR_7.cif,-0.776750258
bulk_Cd0.125_Zn0.875_S-5_POSCAR_6.cif,-0.776747233
bulk_Cd0.125_Zn0.875_S-19_POSCAR_6.cif,-0.776740789
bulk_Cd0.125_Zn0.875_S-16_POSCAR_5.cif,-0.776736483
bulk_Cd0.125_Zn0.875_S-13_POSCAR_4.cif,-0.776627748
bulk_Cd0.125_Zn0.875_S-SQS_POSCAR_6.cif,-0.776506114
bulk_Cd0.125_Zn0.875_S-6_POSCAR_7.cif,-0.776505214
bulk_Cd0.125_Zn0.875_S-7_POSCAR_7.cif,-0.77643582
bulk_Cd0.125_Zn0.875_S-6_POSCAR_6.cif,-0.776432145
bulk_Cd0.125_Zn0.875_S-7_POSCAR_6.cif,-0.776363878
bulk_Cd0.125_Zn0.875_S-5_POSCAR_5.cif,-0.776296875
bulk_Cd0.125_Zn0.875_S-19_POSCAR_5.cif,-0.776291053
bulk_Cd0.125_Zn0.875_S-9_POSCAR_7.cif,-0.776217875
bulk_Cd0.125_Zn0.875_S-9_POSCAR_6.cif,-0.7761474
bulk_Cd0.125_Zn0.875_S-6_POSCAR_5.cif,-0.776099036
40-ZnS-M_i_A-Li-POSCAR3.cif,-0.776098495
bulk_Cd0.125_Zn0.875_S-16_POSCAR_4.cif,-0.776049911
bulk_Cd0.125_Zn0.875_S-17_POSCAR_7.cif,-0.776019886
bulk_Cd0.125_Zn0.875_S-10_POSCAR_7.cif,-0.77601897
bulk_Cd0.125_Zn0.875_S-8_POSCAR_6.cif,-0.775960968
bulk_Cd0.125_Zn0.875_S-17_POSCAR_6.cif,-0.775947148
bulk_Cd0.125_Zn0.875_S-10_POSCAR_6.cif,-0.77594502
bulk_Cd0.125_Zn0.875_S-7_POSCAR_5.cif,-0.775848308
bulk_Cd0.125_Zn0.875_S-9_POSCAR_5.cif,-0.77580117
bulk_Cd0.125_Zn0.875_S-18_POSCAR_7.cif,-0.775745037
bulk_Cd0.125_Zn0.875_S-12_POSCAR_7.cif,-0.775742001
bulk_Cd0.125_Zn0.875_S-15_POSCAR_7.cif,-0.775697122
bulk_Cd0.125_Zn0.875_S-18_POSCAR_6.cif,-0.775693422
bulk_Cd0.125_Zn0.875_S-12_POSCAR_6.cif,-0.775684301
bulk_Cd0.125_Zn0.875_S-15_POSCAR_6.cif,-0.775638406
bulk_Cd0.125_Zn0.875_S-8_POSCAR_5.cif,-0.775620033
bulk_Cd0.125_Zn0.875_S-18_POSCAR_5.cif,-0.775440967
bulk_Cd0.125_Zn0.875_S-19_POSCAR_4.cif,-0.775434444
bulk_Cd0.125_Zn0.875_S-5_POSCAR_4.cif,-0.775428314
bulk_Cd0.125_Zn0.875_S-12_POSCAR_5.cif,-0.775420575
bulk_Cd0.125_Zn0.875_S-11_POSCAR_7.cif,-0.775402762
bulk_Cd0.125_Zn0.875_S-17_POSCAR_5.cif,-0.775400354
bulk_Cd0.125_Zn0.875_S-10_POSCAR_5.cif,-0.77538055
bulk_Cd0.125_Zn0.875_S-6_POSCAR_4.cif,-0.775336459
bulk_Cd0.125_Zn0.875_S-11_POSCAR_6.cif,-0.775323403
40-ZnS-M_i_A-Li-POSCAR2.cif,-0.775241269
bulk_Cd0.125_Zn0.875_S-14_POSCAR_7.cif,-0.775212684
bulk_Cd0.125_Zn0.875_S-2_POSCAR_7.cif,-0.775211322
bulk_Cd0.125_Zn0.875_S-15_POSCAR_5.cif,-0.775196662
bulk_Cd0.125_Zn0.875_S-13_POSCAR_3.cif,-0.775180753
bulk_Cd0.125_Zn0.875_S-SQS_POSCAR_5.cif,-0.775143323
bulk_Cd0.125_Zn0.875_S-14_POSCAR_6.cif,-0.775123795
bulk_Cd0.125_Zn0.875_S-2_POSCAR_6.cif,-0.775121612
bulk_Cd0.125_Zn0.875_S-4_POSCAR_7.cif,-0.775017887
bulk_Zn_Se0.250_S0.750-13_POSCAR_6.cif,-0.774998628
bulk_Cd0.125_Zn0.875_S-8_POSCAR_4.cif,-0.774973304
bulk_Cd0.125_Zn0.875_S-11_POSCAR_5.cif,-0.7749333
bulk_Cd0.125_Zn0.875_S-4_POSCAR_6.cif,-0.774923706
bulk_Zn_Se0.250_S0.750-19_POSCAR_6.cif,-0.774903742
bulk_Zn_Se0.250_S0.750-13_POSCAR_5.cif,-0.774903315
bulk_Zn_Se0.250_S0.750-16_POSCAR_7.cif,-0.774887647
bulk_Cd0.125_Zn0.875_S-18_POSCAR_4.cif,-0.774872751
bulk_Cd0.125_Zn0.875_S-12_POSCAR_4.cif,-0.774857336
bulk_Zn_Se0.250_S0.750-16_POSCAR_6.cif,-0.774835778
bulk_Cd0.125_Zn0.875_S-20_POSCAR_7.cif,-0.774820179
bulk_Zn_Se0.250_S0.750-19_POSCAR_5.cif,-0.774802244
bulk_Cd0.125_Zn0.875_S-9_POSCAR_4.cif,-0.774771825
bulk_Cd0.125_Zn0.875_S-7_POSCAR_4.cif,-0.77475062
bulk_Cd0.125_Zn0.875_S-20_POSCAR_6.cif,-0.774713508
bulk_Zn_Se0.250_S0.750-16_POSCAR_5.cif,-0.774695845
bulk_Cd0.125_Zn0.875_S-14_POSCAR_5.cif,-0.774694442
bulk_Zn_Se0.250_S0.750-10_POSCAR_6.cif,-0.7746891
bulk_Zn_Se0.250_S0.750-13_POSCAR_4.cif,-0.774688162
bulk_Cd0.125_Zn0.875_S-2_POSCAR_5.cif,-0.77468525
bulk_Zn_Se0.250_S0.750-7_POSCAR_7.cif,-0.774656756
bulk_Zn_Se0.250_S0.750-7_POSCAR_6.cif,-0.774605411
bulk_Zn_Se0.250_S0.750-19_POSCAR_4.cif,-0.774578834
bulk_Zn_Se0.250_S0.750-10_POSCAR_5.cif,-0.774565401
bulk_Cd0.125_Zn0.875_S-4_POSCAR_5.cif,-0.774526428
bulk_Zn_Se0.250_S0.750-17_POSCAR_7.cif,-0.774519769
bulk_Zn_Se0.250_S0.750-17_POSCAR_6.cif,-0.774470231
bulk_Zn_Se0.250_S0.750-SQS_POSCAR_7.cif,-0.774459953
bulk_Zn_Se0.250_S0.750-7_POSCAR_5.cif,-0.774447315
bulk_Cd0.125_Zn0.875_S-16_POSCAR_3.cif,-0.774429109
bulk_Zn_Se0.250_S0.750-16_POSCAR_4.cif,-0.774409104
bulk_Zn_Se0.250_S0.750-SQS_POSCAR_6.cif,-0.774386103
bulk_Cd0.125_Zn0.875_S-15_POSCAR_4.cif,-0.77437684
bulk_Zn_Se0.250_S0.750-15_POSCAR_6.cif,-0.774364753
bulk_Zn_Se0.250_S0.750-18_POSCAR_6.cif,-0.774363789
bulk_Zn_Se0.250_S0.750-6_POSCAR_6.cif,-0.774332437
bulk_Cd0.125_Zn0.875_S-1_POSCAR_7.cif,-0.774323384
bulk_Zn_Se0.250_S0.750-12_POSCAR_6.cif,-0.774302898
bulk_Zn_Se0.250_S0.750-17_POSCAR_5.cif,-0.774293503
bulk_Zn_Se0.250_S0.750-4_POSCAR_6.cif,-0.774264078
bulk_Zn_Se0.250_S0.750-18_POSCAR_5.cif,-0.774263053
bulk_Cd0.125_Zn0.875_S-1_POSCAR_6.cif,-0.774250361
bulk_Cd0.125_Zn0.875_S-20_POSCAR_5.cif,-0.774249803
bulk_Zn_Se0.250_S0.750-10_POSCAR_4.cif,-0.774229787
bulk_Zn_Se0.250_S0.750-6_POSCAR_5.cif,-0.774209839
bulk_Zn_Se0.250_S0.750-15_POSCAR_5.cif,-0.774186872
bulk_Zn_Se0.250_S0.750-12_POSCAR_5.cif,-0.774180923
bulk_Zn_Se0.250_S0.750-8_POSCAR_6.cif,-0.7741789
bulk_Cd0.125_Zn0.875_S-17_POSCAR_4.cif,-0.77416644
bulk_Cd0.125_Zn0.875_S-11_POSCAR_4.cif,-0.774149537
bulk_Zn_Se0.250_S0.750-SQS_POSCAR_5.cif,-0.774141384
bulk_Zn_Se0.250_S0.750-4_POSCAR_5.cif,-0.774103387
bulk_Cd0.125_Zn0.875_S-10_POSCAR_4.cif,-0.774100368
bulk_Zn_Se0.250_S0.750-14_POSCAR_6.cif,-0.774052734
bulk_Zn_Se0.250_S0.750-2_POSCAR_6.cif,-0.774022039
bulk_Zn_Se0.250_S0.750-7_POSCAR_4.cif,-0.774018622
bulk_Zn_Se0.250_S0.750-8_POSCAR_5.cif,-0.774016147
bulk_Zn_Se0.250_S0.750-18_POSCAR_4.cif,-0.7739631
bulk_Zn_Se0.250_S0.750-17_POSCAR_4.cif,-0.773941534
bulk_Zn_Se0.250_S0.750-14_POSCAR_5.cif,-0.773923633
bulk_Cd0.125_Zn0.875_S-1_POSCAR_5.cif,-0.773908565
bulk_Zn_Se0.250_S0.750-6_POSCAR_4.cif,-0.773889453
bulk_Zn_Se0.250_S0.750-11_POSCAR_6.cif,-0.773854056
bulk_Zn_Se0.250_S0.750-2_POSCAR_5.cif,-0.773842669
bulk_Zn_Se0.250_S0.750-15_POSCAR_4.cif,-0.77383644
bulk_Cd0.125_Zn0.875_S-14_POSCAR_4.cif,-0.773784726
bulk_Cd0.125_Zn0.875_S-2_POSCAR_4.cif,-0.773765925
bulk_Zn_Se0.250_S0.750-1_POSCAR_5.cif,-0.773750854
bulk_Zn_Se0.250_S0.750-4_POSCAR_4.cif,-0.773745001
bulk_Zn_Se0.250_S0.750-11_POSCAR_5.cif,-0.773743953
bulk_Zn_Se0.250_S0.750-12_POSCAR_4.cif,-0.773727311
bulk_Zn_Se0.250_S0.750-13_POSCAR_3.cif,-0.773718626
bulk_Zn_Se0.250_S0.750-9_POSCAR_6.cif,-0.773716219
bulk_Cd0.125_Zn0.875_S-8_POSCAR_3.cif,-0.77366877
bulk_Zn_Se0.250_S0.750-8_POSCAR_4.cif,-0.773668045
bulk_Cd0.125_Zn0.875_S-19_POSCAR_3.cif,-0.77364794
bulk_Zn_Se0.250_S0.750-19_POSCAR_3.cif,-0.773646256
bulk_Cd0.125_Zn0.875_S-SQS_POSCAR_4.cif,-0.773625317
bulk_Cd0.125_Zn0.875_S-5_POSCAR_3.cif,-0.773605761
bulk_Cd0.125_Zn0.875_S-6_POSCAR_3.cif,-0.773595225
bulk_Zn_Se0.250_S0.750-9_POSCAR_5.cif,-0.773576062
bulk_Cd0.125_Zn0.875_S-4_POSCAR_4.cif,-0.773556776
bulk_Zn_Se0.250_S0.750-2_POSCAR_4.cif,-0.773544134
bulk_Cd0.125_Zn0.875_S-12_POSCAR_3.cif,-0.773486926
40-ZnS-M_i_A-Li-POSCAR1.cif,-0.773485969
bulk_Cd0.125_Zn0.875_S-18_POSCAR_3.cif,-0.773485259
bulk_Cd0.125_Zn0.875_S-3_POSCAR_7.cif,-0.773455987
bulk_Zn_Se0.250_S0.750-1_POSCAR_4.cif,-0.77343795
bulk_Cd0.125_Zn0.875_S-3_POSCAR_6.cif,-0.773381028
bulk_Zn_Se0.250_S0.750-SQS_POSCAR_4.cif,-0.773359042
bulk_Zn_Se0.250_S0.750-16_POSCAR_3.cif,-0.77334344
bulk_Zn_Se0.250_S0.750-14_POSCAR_4.cif,-0.773333765
bulk_Cd0.125_Zn0.875_S-1_POSCAR_4.cif,-0.773283151
bulk_Zn_Se0.250_S0.750-3_POSCAR_6.cif,-0.773274959
bulk_Zn_Se0.250_S0.750-11_POSCAR_4.cif,-0.773227731
bulk_Zn_Se0.250_S0.750-20_POSCAR_6.cif,-0.773222553
bulk_Zn_Se0.250_S0.750-9_POSCAR_4.cif,-0.7731858
bulk_Zn_Se0.250_S0.750-3_POSCAR_5.cif,-0.773154669
bulk_Zn_Se0.250_S0.750-20_POSCAR_5.cif,-0.773149651
bulk_Cd0.125_Zn0.875_S-20_POSCAR_4.cif,-0.773070122
bulk_Cd0.125_Zn0.875_S-3_POSCAR_5.cif,-0.7729931
bulk_Zn_Se0.250_S0.750-3_POSCAR_4.cif,-0.772948115
bulk_Zn_Se0.250_S0.750-10_POSCAR_3.cif,-0.772923564
bulk_Zn_Se0.250_S0.750-5_POSCAR_6.cif,-0.772815264
bulk_Zn_Se0.250_S0.750-17_POSCAR_3.cif,-0.7728149
bulk_Zn_Se0.250_S0.750-20_POSCAR_4.cif,-0.772804376
bulk_Zn_Se0.250_S0.750-18_POSCAR_3.cif,-0.772757925
bulk_Cd0.125_Zn0.875_S-15_POSCAR_3.cif,-0.772706412
bulk_Zn_Se0.250_S0.750-5_POSCAR_5.cif,-0.772685845
bulk_Zn_Se0.250_S0.750-6_POSCAR_3.cif,-0.772681561
bulk_Cd0.125_Zn0.875_S-9_POSCAR_3.cif,-0.772667162
bulk_Cd0.125_Zn0.875_S-7_POSCAR_3.cif,-0.772624014
bulk_Zn_Se0.250_S0.750-15_POSCAR_3.cif,-0.772618078
bulk_Zn_Se0.250_S0.750-12_POSCAR_3.cif,-0.772576678
bulk_Zn_Se0.250_S0.750-8_POSCAR_3.cif,-0.772556309
bulk_Cd0.125_Zn0.875_S-11_POSCAR_3.cif,-0.772536528
bulk_Zn_Se0.250_S0.750-7_POSCAR_3.cif,-0.772525983
bulk_Zn_Se0.250_S0.750-2_POSCAR_3.cif,-0.772517673
bulk_Zn_Se0.250_S0.750-5_POSCAR_4.cif,-0.772470858
bulk_Zn_Se0.250_S0.750-1_POSCAR_3.cif,-0.772467133
bulk_Zn_Se0.250_S0.750-4_POSCAR_3.cif,-0.772462258
bulk_Cd0.125_Zn0.875_S-3_POSCAR_4.cif,-0.77234969
bulk_Zn_Se0.250_S0.750-3_POSCAR_3.cif,-0.772242567
bulk_Cd0.125_Zn0.875_S-14_POSCAR_3.cif,-0.772016529
bulk_Cd0.125_Zn0.875_S-2_POSCAR_3.cif,-0.772001459
bulk_Cd0.125_Zn0.875_S-1_POSCAR_3.cif,-0.771991201
bulk_Cd0.125_Zn0.875_S-17_POSCAR_3.cif,-0.771946137
bulk_Zn_Se0.250_S0.750-11_POSCAR_3.cif,-0.771902667
bulk_Zn_Se0.250_S0.750-20_POSCAR_3.cif,-0.771898584
bulk_Cd0.125_Zn0.875_S-10_POSCAR_3.cif,-0.771783951
bulk_Zn_Se0.250_S0.750-5_POSCAR_3.cif,-0.771760722
bulk_Zn_Se0.250_S0.750-14_POSCAR_3.cif,-0.771748587
bulk_Zn_Se0.250_S0.750-9_POSCAR_3.cif,-0.771698295
bulk_Cd0.125_Zn0.875_S-4_POSCAR_3.cif,-0.771645112
bulk_Cd0.125_Zn0.875_S-3_POSCAR_3.cif,-0.771111501
bulk_Cd0.125_Zn0.875_S-20_POSCAR_3.cif,-0.770949554
bulk_Zn_Se0.250_S0.750-SQS_POSCAR_3.cif,-0.770838533
bulk_Cd0.125_Zn0.875_S-13_POSCAR_2.cif,-0.770382392
30-ZnS-M_A-Sn-POSCAR5.cif,-0.770181349
bulk_Zn_Se0.250_S0.750-19_POSCAR_2.cif,-0.770159559
30-ZnS-M_A-Sn-POSCAR4.cif,-0.77006973
bulk_Cd0.125_Zn0.875_S-SQS_POSCAR_3.cif,-0.76999209
bulk_Zn_Se0.250_S0.750-13_POSCAR_2.cif,-0.769944912
bulk_Zn_Se0.250_S0.750-16_POSCAR_2.cif,-0.769712961
bulk_Cd0.125_Zn0.875_S-16_POSCAR_2.cif,-0.769643272
bulk_Cd0.125_Zn0.875_S-8_POSCAR_2.cif,-0.769485336
30-ZnS-M_A-Sn-POSCAR3.cif,-0.769415236
bulk_Zn_Se0.250_S0.750-17_POSCAR_2.cif,-0.769251365
bulk_Zn_Se0.250_S0.750-2_POSCAR_2.cif,-0.769145581
bulk_Zn_Se0.250_S0.750-10_POSCAR_2.cif,-0.769122233
bulk_Zn_Se0.250_S0.750-3_POSCAR_2.cif,-0.769121572
bulk_Cd0.125_Zn0.875_S-12_POSCAR_2.cif,-0.769120598
bulk_Cd0.125_Zn0.875_S-18_POSCAR_2.cif,-0.76909674
bulk_Zn_Se0.250_S0.750-1_POSCAR_2.cif,-0.769038786
bulk_Zn_Se0.250_S0.750-18_POSCAR_2.cif,-0.769037225
bulk_Zn_Se0.250_S0.750-6_POSCAR_2.cif,-0.769020372
bulk_Zn_Se0.250_S0.750-12_POSCAR_2.cif,-0.769014811
bulk_Zn_Se0.250_S0.750-8_POSCAR_2.cif,-0.768921895
bulk_Zn_Se0.250_S0.750-15_POSCAR_2.cif,-0.768813744
bulk_Zn_Se0.250_S0.750-5_POSCAR_2.cif,-0.768797784
bulk_Zn_Se0.250_S0.750-4_POSCAR_2.cif,-0.768796623
bulk_Cd0.125_Zn0.875_S-6_POSCAR_2.cif,-0.768793326
bulk_Cd0.125_Zn0.875_S-19_POSCAR_2.cif,-0.768791523
bulk_Zn_Se0.250_S0.750-20_POSCAR_2.cif,-0.768780169
bulk_Cd0.125_Zn0.875_S-5_POSCAR_2.cif,-0.768738615
40-ZnS-M_i_A-Li-POSCAR0.cif,-0.768676574
bulk_Zn_Se0.250_S0.750-7_POSCAR_2.cif,-0.768675469
30-ZnS-M_A-Sn-POSCAR2.cif,-0.768604977
bulk_Zn_Se0.250_S0.750-11_POSCAR_2.cif,-0.768291508
bulk_Cd0.125_Zn0.875_S-15_POSCAR_2.cif,-0.768146376
